inv. mass bkg.
0, 1.6, 6.5, 35, 0.4, 0.6, 0, 200, 0.00148554
0, 1.6, 6.5, 35, 0.6, 0.8, 0, 200, 0.00941753
0, 1.6, 6.5, 35, 0.4, 1, 0, 200, 0.0140876
0, 1.6, 6.5, 35, 0.8, 1, 0, 200, 0.00190147
