inv. mass bkg.
1.6, 2.4, 3, 35, 0.2, 0.4, 0, 200, 0.0282934
1.6, 2.4, 3, 35, 0.4, 0.6, 0, 200, 0.0125221
1.6, 2.4, 3, 35, 0.6, 0.8, 0, 200, 0.00214515
1.6, 2.4, 3, 35, 0.2, 1, 0, 200, 0.0146211
1.6, 2.4, 3, 35, 0.8, 1, 0, 200, 0.00975842
