inv. mass sig.
0, 1.6, 6.5, 35, 0.4, 0.6, 0, 200, 0.00280926
0, 1.6, 6.5, 35, 0.6, 0.8, 0, 200, 0.00434786
0, 1.6, 6.5, 35, 0.4, 1, 0, 200, 0.00416757
0, 1.6, 6.5, 35, 0.8, 1, 0, 200, 0.00346421
