ctau error
1.6, 2.4, 3, 35, 0.2, 0.4, 0, 200, 0.0180917
1.6, 2.4, 3, 35, 0.4, 0.6, 0, 200, 0.00244441
1.6, 2.4, 3, 35, 0.6, 0.8, 0, 200, 0.00164281
1.6, 2.4, 3, 35, 0.2, 1, 0, 200, 0.00968418
1.6, 2.4, 3, 35, 0.8, 1, 0, 200, 0.00905842
