ctau bkg.
1.6, 2.4, 3, 35, 0.2, 0.4, 0, 200, 0.0139183
1.6, 2.4, 3, 35, 0.4, 0.6, 0, 200, 0.00072167
1.6, 2.4, 3, 35, 0.6, 0.8, 0, 200, 0.00284586
1.6, 2.4, 3, 35, 0.2, 1, 0, 200, 0.00676089
1.6, 2.4, 3, 35, 0.8, 1, 0, 200, 0.0204013
