inv. mass bkg.
1.6, 2.4, 3, 35, 0.2, 0.4, 0, 200, 0.017669
1.6, 2.4, 3, 35, 0.4, 0.6, 0, 200, 0.016693
1.6, 2.4, 3, 35, 0.6, 0.8, 0, 200, 0.00619248
1.6, 2.4, 3, 35, 0.2, 1, 0, 200, 0.0159699
1.6, 2.4, 3, 35, 0.8, 1, 0, 200, 0.0117426
